applicationid,FINAL_PD,PRED
Д\286\012041804,0.003494660354535216,0.0
Д\286\012041843,0.00830757700730646,0.0
Д\286\012041928,0.010154236094877459,0.0
Д\286\012042099,0.005576329714426579,0.0
Д\286\012042106,0.006294027821582411,0.0
Д\286\012042146,0.002972179608648696,0.0
Д\286\012042151,0.006202393977776472,0.0
Д\286\012042230,0.0054155636579748655,0.0
Д\286\012042331,0.004044013056407636,0.0
Д\286\012042367,0.014723602716183119,0.0
Д\286\012042400,0.006869274376579076,0.0
Д\286\012042416,0.004522383193629948,0.0
Д\286\012042429,0.008508320684610741,0.0
Д\286\012042436,0.07636359043640845,0.0
Д\286\012042439,0.0032582916532395635,0.0
Д\286\012042448,0.005421475068862845,0.0
Д\286\012042501,0.004614310637414349,0.0
Д\286\012042559,0.006447285370048618,0.0
Д\286\012042563,0.0131622122959822,0.0
Д\286\012042578,0.005134018107876159,0.0
Д\286\012042581,0.0032704503228500013,0.0
Д\286\012042590,0.006721186564423791,0.0
Д\286\012042597,0.0038075776635608984,0.0
Д\286\012042612,0.0038930888175663756,0.0
Д\286\012042674,0.003163222131987836,0.0
Д\286\012042739,0.0031103070510468023,0.0
Д\286\012042757,0.02538068702968152,0.0
Д\286\012042779,0.006606832302427208,0.0
Д\286\012042787,0.008683113296960206,0.0
Д\286\012042825,0.005728513635957795,0.0
Д\286\012042875,0.00427036582074804,0.0
Д\286\012042961,0.004523401200542063,0.0
Д\286\012043000,0.01836977612437673,0.0
Д\286\012043027,0.006172135024595619,0.0
Д\286\012043110,0.03198748784819904,0.0
Д\286\012043111,0.008862465069194327,0.0
Д\286\012043140,0.0034278464184875567,0.0
Д\286\012043202,0.007744455021864643,0.0
Д\286\012043272,0.005248463535338813,0.0
Д\286\012043274,0.005378553515665373,0.0
Д\286\012043299,0.016588975006921938,0.0
Д\286\012043339,0.0038676231777938796,0.0
Д\286\012043370,0.008898665402414033,0.0
Д\286\012043409,0.0065398398853919815,0.0
Д\286\012043410,0.0039241086512525405,0.0
Д\286\012043469,0.006831683391077018,0.0
Д\286\012043472,0.006096436950235087,0.0
Д\286\012043478,0.004997471964680227,0.0
Д\286\012043501,0.007206249403950629,0.0
Д\286\012043505,0.0061948171376628456,0.0
Д\286\012043522,0.0032012941692363974,0.0
Д\286\012043556,0.011742441726629478,0.0
Д\286\012043566,0.007115604711157568,0.0
Д\286\012043603,0.006719583828655391,0.0
Д\286\012043613,0.018963013662666076,0.0
Д\286\012043633,0.009891696374129134,0.0
Д\286\012043683,0.01178384171834613,0.0
Д\286\012043694,0.00934426799787094,0.0
Д\286\012043729,0.007522072994316985,0.0
Д\286\012043749,0.003555017714358302,0.0
Д\286\012043800,0.00871276688833671,0.0
Д\286\012043855,0.003142424731436711,0.0
Д\286\012043857,0.007260625118574703,0.0
Д\286\012043926,0.003262791467267763,0.0
Д\286\012043946,0.008011346737665782,0.0
Д\286\012043994,0.004857491414077111,0.0
Д\286\012044054,0.004000741049708331,0.0
Д\286\012044056,0.00444889201463564,0.0
Д\286\012044059,0.008318478488177062,0.0
Д\286\012044104,0.012158593964836123,0.0
Д\286\012044160,0.015872525269579312,0.0
Д\286\012044213,0.0044273893407478365,0.0
Д\286\012044364,0.0035653081308069066,0.0
Д\286\012044404,0.009453848745085699,0.0
Д\286\012044483,0.021411338654346496,0.0
Д\286\012044530,0.007182020136364449,0.0
Д\286\012044561,0.008421633188822785,0.0
Д\286\012044591,0.003022191903374875,0.0
Д\286\012044594,0.00928574548255769,0.0
Д\286\012044658,0.0063412231564464565,0.0
Д\286\012044661,0.010533505793263918,0.0
Д\286\012044663,0.003316793518542472,0.0
Д\286\012044675,0.01034131169484445,0.0
Д\286\012044777,0.004210312572518141,0.0
Д\286\012044828,0.013995061835349567,0.0
Д\286\012044859,0.006627104927408209,0.0
Д\286\012044880,0.0030192069225349863,0.0
Д\286\012044927,0.005470606170499839,0.0
Д\286\012044932,0.010008313192167358,0.0
Д\286\012045032,0.0038362322599248978,0.0
Д\286\012045043,0.0045133972488147905,0.0
Д\286\012045138,0.005540093248898206,0.0
Д\286\012045160,0.006302006119553804,0.0
Д\286\012045163,0.018034187643103418,0.0
Д\286\012045171,0.0053310963916635935,0.0
Д\286\012045194,0.006298514082723166,0.0
Д\286\012045199,0.006328592427610313,0.0
Д\286\012045230,0.002980857124835184,0.0
Д\286\012045269,0.0031595276805166535,0.0
Д\286\012045284,0.00893140452988926,0.0
Д\286\012045417,0.005316873623173662,0.0
Д\286\012045458,0.01938377444289537,0.0
Д\286\012045464,0.029163553815899197,0.0
Д\286\012045466,0.007431813819703761,0.0
Д\286\012045502,0.00602529718490965,0.0
Д\286\012045563,0.0035928037498459933,0.0
Д\286\012045593,0.011491542412682146,0.0
Д\286\012045664,0.01135013728892217,0.0
Д\286\012045701,0.013241543886931509,0.0
Д\286\012045705,0.011447322079872375,0.0
Д\286\012045723,0.008054388796633694,0.0
Д\286\012045745,0.0030389132815897358,0.0
Д\286\012045821,0.009589686136314514,0.0
Д\286\012045857,0.007054084605865507,0.0
Д\286\012045917,0.015220848034838287,0.0
Д\286\012045984,0.05260857922939568,0.0
Д\286\012046007,0.026994901024732294,0.0
Д\286\012046157,0.008867775931628949,0.0
Д\286\012046170,0.006208540044082362,0.0
Д\286\012046569,0.02659560656862756,0.0
Д\286\012046581,0.008988735754826102,0.0
Д\286\012046598,0.006580130275050762,0.0
Д\286\012046674,0.021011705916790697,0.0
Д\286\012046755,0.01299124219579907,0.0
Д\286\012046760,0.009920493433168767,0.0
Д\286\012046794,0.01644818198194844,0.0
Д\286\012046804,0.11530458639376327,0.0
Д\286\012046811,0.01503665841993979,0.0
Д\286\012046865,0.012924468008035215,0.0
Д\286\012046870,0.0071420256288476,0.0
Д\286\012046871,0.005489006188868457,0.0
Д\286\012046879,0.005475489741433486,0.0
Д\286\012046906,0.006334580950353928,0.0
Д\286\012046908,0.012678344601793338,0.0
Д\286\012046910,0.021785448771547415,0.0
Д\286\012046951,0.012427788564111978,0.0
Д\286\012046987,0.004917356746595858,0.0
Д\286\012047006,0.005161883592342883,0.0
Д\286\012047009,0.10598606403053121,0.0
Д\286\012047025,0.0036625815705295184,0.0
Д\286\012047034,0.011427933180135446,0.0
Д\286\012047042,0.01219333557527997,0.0
Д\286\012047045,0.012477260610136962,0.0
Д\286\012047074,0.013747582280601656,0.0
Д\286\012047087,0.014013880771288182,0.0
Д\286\012047118,0.03442309780289823,0.0
Д\286\012047138,0.020290636604439676,0.0
Д\286\012047167,0.005357438921121589,0.0
Д\286\012047172,0.006947284989492086,0.0
Д\286\012047176,0.010233283053330083,0.0
Д\286\012047178,0.009517229740544041,0.0
Д\286\012047186,0.006434595995224075,0.0
Д\286\012047203,0.004992706511497778,0.0
Д\286\012047220,0.003655855263871419,0.0
Д\286\012047230,0.011630941191996985,0.0
Д\286\012047241,0.026731077631184545,0.0
Д\286\012047297,0.011436308713479488,0.0
Д\286\012047307,0.014068960882872785,0.0
Д\286\012047310,0.00511942603545735,0.0
Д\286\012047334,0.014319336001895517,0.0
Д\286\012047421,0.017424992116937817,0.0
Д\286\012047429,0.03006190363890894,0.0
Д\286\012047460,0.018896459017151476,0.0
Д\286\012047470,0.012858093197202144,0.0
Д\286\012047477,0.006991354271563375,0.0
Д\286\012047492,0.013464406310702877,0.0
Д\286\012047495,0.003909119284215519,0.0
Д\286\012047496,0.009323603521402284,0.0
Д\286\012047499,0.0030794613245074443,0.0
Д\286\012047510,0.024777477514205667,0.0
Д\286\012047529,0.008455137194337698,0.0
Д\286\012047538,0.004149617579580668,0.0
Д\286\012047557,0.008833889566571353,0.0
Д\286\012047577,0.021188075990109315,0.0
Д\286\012047665,0.03391763175374246,0.0
Д\286\012047682,0.0036771476234062185,0.0
Д\286\012047701,0.00498605597322691,0.0
Д\286\012047754,0.009928659625809976,0.0
Д\286\012047763,0.01035847872016406,0.0
Д\286\012047780,0.017920199116303753,0.0
Д\286\012047816,0.1428593493772544,0.0
Д\286\012047824,0.022476156594170914,0.0
Д\286\012047837,0.007332290979767715,0.0
Д\286\012047870,0.011070799528606599,0.0
Д\286\012047903,0.01272822857977329,0.0
Д\286\012047933,0.018969874917909094,0.0
Д\286\012047937,0.003189249456945888,0.0
Д\286\012047959,0.008292054101327783,0.0
Д\286\012047960,0.017536500391404364,0.0
Д\286\012047971,0.018390276267668464,0.0
Д\286\012047991,0.002989971292916365,0.0
Д\286\012047999,0.010528808495984893,0.0
Д\286\012048093,0.012421533013096678,0.0
Д\286\012048149,0.009725847799434894,0.0
Д\286\012048198,0.002862800423116658,0.0
Д\286\012048239,0.024868571259610575,0.0
Д\286\012048246,0.018104137847770155,0.0
Д\286\012048265,0.004160309096477708,0.0
Д\286\012048272,0.007787966330124115,0.0
Д\286\012048275,0.013957901400531538,0.0
Д\286\012048368,0.01836555399402623,0.0
Д\286\012048371,0.02178414344712508,0.0
Д\286\012048398,0.019715859961425046,0.0
Д\286\012048399,0.013132166124850018,0.0
Д\286\012048462,0.008500257811279074,0.0
Д\286\012048464,0.016517642522258517,0.0
Д\286\012048480,0.007450653227179641,0.0
Д\286\012048517,0.005354111790464494,0.0
Д\286\012048520,0.009728216887583989,0.0
Д\286\012048557,0.005839600784865212,0.0
Д\286\012048595,0.006813746938901734,0.0
Д\286\012048620,0.005514411783213099,0.0
Д\286\012048629,0.011938055282543542,0.0
Д\286\012048647,0.016879173835124828,0.0
Д\286\012048677,0.007953999119793073,0.0
Д\286\012048700,0.009653087641001047,0.0
Д\286\012048716,0.0039134827189390336,0.0
Д\286\012048731,0.012218661482455153,0.0
Д\286\012048735,0.007721781629598926,0.0
Д\286\012048805,0.007804818598836127,0.0
Д\286\012048807,0.0063823992820779,0.0
Д\286\012048834,0.02013339300948917,0.0
Д\286\012048838,0.015027792305716435,0.0
Д\286\012048845,0.015205627384930994,0.0
Д\286\012048928,0.009850186597104491,0.0
Д\286\012048930,0.0552444100051359,0.0
Д\286\012048936,0.004112747489989363,0.0
Д\286\012048943,0.014752594631005861,0.0
Д\286\012048946,0.011354911263398933,0.0
Д\286\012049004,0.014047529744229003,0.0
Д\286\012049074,0.004867892837079183,0.0
Д\286\012049114,0.05721065026359688,0.0
Д\286\012049119,0.007744481252030894,0.0
Д\286\012049128,0.004207493989939132,0.0
Д\286\012049137,0.003135479363051863,0.0
Д\286\012049144,0.004767419580903904,0.0
Д\286\012049189,0.009717904801044137,0.0
Д\286\012049193,0.010105602905526756,0.0
Д\286\012049202,0.05395695663122694,0.0
Д\286\012049217,0.008634438707542828,0.0
Д\286\012049275,0.04075291884144053,0.0
Д\286\012049288,0.0044189747363868985,0.0
Д\286\012049309,0.18551937268812593,0.0
Д\286\012049320,0.00862784588450396,0.0
Д\286\012049323,0.009566994188143529,0.0
Д\286\012049325,0.017232044028089567,0.0
Д\286\012049336,0.006300775817518563,0.0
Д\286\012049345,0.003687792643871868,0.0
Д\286\012049390,0.008898679854703415,0.0
Д\286\012049401,0.018192868739469764,0.0
Д\286\012049405,0.01216599182180397,0.0
Д\286\012049444,0.018624583529683172,0.0
Д\286\012049447,0.01043937472221705,0.0
Д\286\012049471,0.0336489567856269,0.0
Д\286\012049477,0.01292219515305366,0.0
Д\286\012049491,0.010289459656487504,0.0
Д\286\012049492,0.005087828153294291,0.0
Д\286\012049494,0.02374750400474225,0.0
Д\286\012049499,0.01578322662995136,0.0
Д\286\012049503,0.008667250471279538,0.0
Д\286\012049510,0.020597051296322947,0.0
Д\286\012049543,0.015533838328014832,0.0
Д\286\012049558,0.008827589058656646,0.0
Д\286\012049564,0.006130606946885773,0.0
Д\286\012049576,0.013982057742509324,0.0
Д\286\012049600,0.009260050678889062,0.0
Д\286\012049619,0.03641554803660253,0.0
Д\286\012049663,0.015735542138122702,0.0
Д\286\012049679,0.006380747393963845,0.0
Д\286\012049707,0.014286146505876606,0.0
Д\286\012049712,0.005640664642281344,0.0
Д\286\012049714,0.05146435776179141,0.0
Д\286\012049756,0.011683892836180876,0.0
Д\286\012049765,0.07670807705826556,0.0
Д\286\012049808,0.007669898596910128,0.0
Д\286\012049839,0.021218454408059355,0.0
Д\286\012049846,0.022655781911142748,0.0
Д\286\012049847,0.08522007071611733,0.0
Д\286\012049850,0.013798299004700686,0.0
Д\286\012049895,0.004106881118345372,0.0
Д\286\012049935,0.005545084976623605,0.0
Д\286\012049953,0.027976479630154105,0.0
Д\286\012049965,0.06312113197961772,0.0
Д\286\012049968,0.004899237503245148,0.0
Д\286\012050028,0.02917783415972601,0.0
Д\286\012050056,0.012966756488696291,0.0
Д\286\012050092,0.011546688631556013,0.0
Д\286\012050110,0.026981055829632283,0.0
Д\286\012050175,0.035696410232124776,0.0
Д\286\012050176,0.020040512856019557,0.0
Д\286\012050207,0.006728924484669527,0.0
Д\286\012050208,0.015379799799299114,0.0
Д\286\012050226,0.023875219748591574,0.0
Д\286\012050297,0.08682369072107377,0.0
Д\286\012050325,0.004563324756301755,0.0
Д\286\012050508,0.023383238775515913,0.0
Д\286\012050526,0.00455783716613355,0.0
Д\286\012050720,0.014982078098138717,0.0
Д\286\012050731,0.0066193967668557,0.0
Д\286\012050737,0.0063407875228551885,0.0
Д\286\012050782,0.01329153085642359,0.0
Д\286\012050821,0.11753381097319275,0.0
Д\286\012050998,0.019265672357718304,0.0
Д\286\012051099,0.011215453626730525,0.0
Д\286\012051133,0.006068028299251005,0.0
Д\286\012051146,0.017350389585495573,0.0
Д\286\012051170,0.011644745321060565,0.0
Д\286\012051220,0.021135099143200543,0.0
Д\286\012051238,0.014095864467434173,0.0
Д\286\012051276,0.026847723161998932,0.0
Д\286\012051331,0.004715334363996372,0.0
Д\286\012051342,0.014443899996161086,0.0
Д\286\012051363,0.06312113197961772,0.0
Д\286\012051370,0.019159935903274434,0.0
Д\286\012051386,0.02170640012868365,0.0
Д\286\012051530,0.012660408190548807,0.0
Д\286\012051540,0.17359859461754998,0.0
Д\286\012051542,0.013850042656525398,0.0
Д\286\012051641,0.009003379739580679,0.0
Д\286\012051686,0.006187349626933505,0.0
Д\286\012051746,0.007749698789802297,0.0
Д\286\012051748,0.011522575591648501,0.0
Д\286\012051781,0.018914214391955533,0.0
Д\286\012051796,0.03511346982924529,0.0
Д\286\012051831,0.0051986322557843,0.0
Д\286\012051851,0.034404802960346016,0.0
Д\286\012051897,0.015262861044098661,0.0
Д\286\012051960,0.028177115115963356,0.0
Д\286\012051971,0.015669010341367837,0.0
Д\286\012051984,0.008615636676384054,0.0
Д\286\012051992,0.0030082464520881673,0.0
Д\286\012052012,0.005195767482850382,0.0
Д\286\012052021,0.013958815661470838,0.0
Д\286\012052034,0.007680003222967311,0.0
Д\286\012052065,0.017252621131153487,0.0
Д\286\012052083,0.015883670677666266,0.0
Д\286\012052131,0.018026815485312486,0.0
Д\286\012052208,0.006297674697731654,0.0
Д\286\012052220,0.00314674017250428,0.0
Д\286\012052236,0.023097555354955362,0.0
Д\286\012052257,0.05584348908203227,0.0
Д\286\012052264,0.010410101230043673,0.0
Д\286\012052276,0.0048052283038913955,0.0
Д\286\012052347,0.005669020985278811,0.0
Д\286\012052384,0.029683093525658732,0.0
Д\286\012052458,0.013464406310702877,0.0
Д\286\012052462,0.004226536239403782,0.0
Д\286\012052484,0.021633922310339677,0.0
Д\286\012052487,0.03213799443646089,0.0
Д\286\012052541,0.00893140452988926,0.0
Д\286\012052542,0.010106066970161021,0.0
Д\286\012052546,0.005669824398237739,0.0
Д\286\012052572,0.024177454888063676,0.0
Д\286\012052625,0.012251460134786785,0.0
Д\286\012052629,0.02988102828072138,0.0
Д\286\012052639,0.012086381658193084,0.0
Д\286\012052646,0.018419962471252656,0.0
Д\286\012052666,0.011122317428974111,0.0
Д\286\012052672,0.04271329441622975,0.0
Д\286\012052683,0.019799641238794467,0.0
Д\286\012052686,0.06969230725336127,0.0
Д\286\012052691,0.008081997138584292,0.0
Д\286\012052708,0.01510514686189262,0.0
Д\286\012052725,0.040328323293808865,0.0
Д\286\012052731,0.005361057259166136,0.0
Д\286\012052784,0.011402514392924706,0.0
Д\286\012052805,0.04693854593016253,0.0
Д\286\012052921,0.045200230186570226,0.0
Д\286\012052930,0.012871025584402661,0.0
Д\286\012052947,0.014068960882872785,0.0
Д\286\012052964,0.01061476974751258,0.0
Д\286\012053000,0.011676842616740539,0.0
Д\286\012053008,0.02311742209000607,0.0
Д\286\012053010,0.003096942196785334,0.0
Д\286\012053038,0.007163743095205862,0.0
Д\286\012053049,0.011753976005888733,0.0
Д\286\012053094,0.017783502248542575,0.0
Д\286\012053118,0.007072692409762514,0.0
Д\286\012053142,0.010058551660836084,0.0
Д\286\012053159,0.010092920476830733,0.0
Д\286\012053167,0.019787632957834072,0.0
Д\286\012053176,0.008733720170324834,0.0
Д\286\012053184,0.016075247170345745,0.0
Д\286\012053230,0.019448281736766136,0.0
Д\286\012053234,0.005275779322334349,0.0
Д\286\012053239,0.00950837311253638,0.0
Д\286\012053251,0.018274667905823445,0.0
Д\286\012053254,0.006287221956003418,0.0
Д\286\012053290,0.03172640376022209,0.0
Д\286\012053297,0.02749544691869874,0.0
Д\286\012053329,0.0031659328031708642,0.0
Д\286\012053335,0.003756301341308579,0.0
Д\286\012053346,0.0340781687172447,0.0
Д\286\012053368,0.0050540826827991546,0.0
Д\286\012053387,0.012913265559726956,0.0
Д\286\012053395,0.011410411369925147,0.0
Д\286\012053399,0.04127281311860461,0.0
Д\286\012053434,0.016005946331239095,0.0
Д\286\012053436,0.019979139605898793,0.0
Д\286\012053457,0.009176260604894022,0.0
Д\286\012053483,0.01946161732154358,0.0
Д\286\012053517,0.014214932519935546,0.0
Д\286\012053539,0.0138684784982807,0.0
Д\286\012053559,0.026447212375513455,0.0
Д\286\012053611,0.006560833349060011,0.0
Д\286\012053681,0.12608098774900167,0.0
Д\286\012053685,0.007825799975175301,0.0
Д\286\012053722,0.012250990584866192,0.0
Д\286\012053740,0.00443819219707818,0.0
Д\286\012053782,0.006610509677522313,0.0
Д\286\012053793,0.013330369281388978,0.0
Д\286\012053822,0.017986930148295405,0.0
Д\286\012053835,0.006475722246676487,0.0
Д\286\012053871,0.07382162365246413,0.0
Д\286\012053918,0.020521921256872657,0.0
Д\286\012053960,0.0031659328031708642,0.0
Д\286\012054063,0.01224840919019065,0.0
Д\286\012054065,0.012980678740633371,0.0
Д\286\012054093,0.012526012785640674,0.0
Д\286\012054115,0.0046044886108782745,0.0
Д\286\012054117,0.003122357284889568,0.0
Д\286\012054145,0.023019432755290014,0.0
Д\286\012054176,0.005031971187911909,0.0
Д\286\012054178,0.0077438358312465596,0.0
Д\286\012054184,0.011056436046412028,0.0
Д\286\012054203,0.020555347808369227,0.0
Д\286\012054291,0.009402868202197453,0.0
Д\286\012054320,0.08200155312397751,0.0
Д\286\012054351,0.00864495914579715,0.0
Д\286\012054444,0.03807392366152853,0.0
Д\286\012054487,0.1428593493772544,0.0
Д\286\012054559,0.02100456547592511,0.0
Д\286\012054568,0.03891268758709192,0.0
Д\286\012054569,0.004869002250402649,0.0
Д\286\012054583,0.00588931497925015,0.0
Д\286\012054590,0.014438876090308713,0.0
Д\286\012054634,0.003912390001812122,0.0
Д\286\012054636,0.003870042188761301,0.0
Д\286\012054667,0.014038738429449088,0.0
Д\286\012054671,0.014269326445137067,0.0
Д\286\012054690,0.005687550483982618,0.0
Д\286\012054692,0.016175430719307535,0.0
Д\286\012054728,0.014600122549819374,0.0
Д\286\012054754,0.006766969012845129,0.0
